defect_id,product_id,defect_type,defect_date,defect_location,severity,inspection_method,repair_cost,failure_mode,machine_id
DEF-01463,L06819,Tool Damage,2026-06-20,Tool Holder,Minor,Automated,221.45,TWF,LINE2-M01
DEF-01464,L06820,Tool Damage,2026-06-20,Tool Holder,Major,Visual,523.8,TWF,LINE2-M01
DEF-01465,L06822,Power Defect,2026-06-20,Electrical Panel,Major,Visual,502.86,PWF,LINE1-M02
DEF-01466,H06826,Power Defect,2026-06-20,Electrical Panel,Major,Automated,459.63,PWF,LINE1-M01
DEF-01467,L06833,Power Defect,2026-06-20,Drive Motor,Critical,Automated,1781.17,PWF,LINE2-M02
DEF-01468,L06838,Power Defect,2026-06-20,Drive Motor,Minor,Manual,55.07,PWF,LINE2-M01
DEF-01469,L06839,Thermal Defect,2026-06-20,Cooling System,Major,Visual,502.46,HDF,LINE2-M02
DEF-01470,L06847,Power Defect,2026-06-20,Power Supply,Critical,Manual,1307.3,PWF,LINE2-M02
DEF-01471,L06859,Power Defect,2026-06-20,VFD Unit,Critical,Automated,1371.93,PWF,LINE3-M02
DEF-01472,L06861,Power Defect,2026-06-20,Electrical Panel,Major,Ultrasonic,369.29,PWF,LINE3-M01
DEF-01473,M06862,Power Defect,2026-06-20,Electrical Panel,Major,X-Ray,534.09,PWF,LINE3-M01
DEF-01474,H06863,Thermal Defect,2026-06-20,Heat Exchanger,Major,Ultrasonic,357.93,HDF,LINE1-M02
DEF-01475,L06873,Power Defect,2026-06-20,Electrical Panel,Critical,Manual,1103.75,PWF,LINE3-M01
DEF-01476,H06880,Power Defect,2026-06-20,VFD Unit,Critical,Automated,1654.99,PWF,LINE3-M02
DEF-01477,L06886,Thermal Defect,2026-06-20,Cooling System,Critical,Manual,2365.86,HDF,LINE1-M01
DEF-01478,L06893,Power Defect,2026-06-20,Drive Motor,Critical,Ultrasonic,832.76,PWF,LINE2-M01
DEF-01479,M06895,Power Defect,2026-06-20,VFD Unit,Major,Manual,446.95,PWF,LINE1-M01
DEF-01480,H06896,Tool Damage,2026-06-20,Tool Tip,Major,Ultrasonic,394.22,TWF,LINE2-M01
DEF-01481,H06897,Tool Damage,2026-06-20,Spindle Interface,Major,Visual,679.72,TWF,LINE2-M01
DEF-01482,L06898,Tool Damage,2026-06-20,Cutting Edge,Critical,Manual,1616.29,TWF,LINE1-M02
DEF-01483,H06899,Power Defect,2026-06-20,Drive Motor,Minor,X-Ray,116.13,PWF,LINE1-M01
DEF-01484,L06900,Tool Damage,2026-06-20,Spindle Interface,Major,Manual,614.0,TWF,LINE3-M02
DEF-01485,L06901,Tool Damage,2026-06-20,Tool Holder,Critical,Visual,1829.17,TWF,LINE1-M02
DEF-01486,L06903,Tool Damage,2026-06-20,Tool Tip,Minor,X-Ray,54.41,TWF,LINE3-M02
DEF-01487,M06904,Tool Damage,2026-06-20,Tool Tip,Minor,Visual,114.11,TWF,LINE2-M02
DEF-01488,L06906,Power Defect,2026-06-20,Drive Motor,Minor,Manual,211.66,PWF,LINE1-M01
DEF-01489,L06908,Thermal Defect,2026-06-20,Heat Exchanger,Critical,X-Ray,1669.25,HDF,LINE1-M01
DEF-01490,L06919,Power Defect,2026-06-20,Drive Motor,Critical,X-Ray,1234.22,PWF,LINE2-M02
DEF-01491,L06922,Thermal Defect,2026-06-20,Bearing Assembly,Major,Automated,269.64,HDF,LINE1-M01
DEF-01492,M06933,Power Defect,2026-06-20,Electrical Panel,Critical,Manual,2233.68,PWF,LINE2-M01
DEF-01493,L06937,Power Defect,2026-06-20,Drive Motor,Critical,Ultrasonic,2047.47,PWF,LINE1-M01
DEF-01494,M06944,Power Defect,2026-06-20,Electrical Panel,Minor,X-Ray,105.69,PWF,LINE1-M02
DEF-01495,L06951,Power Defect,2026-06-20,Electrical Panel,Minor,X-Ray,165.65,PWF,LINE1-M01
DEF-01496,L06955,Power Defect,2026-06-20,Electrical Panel,Minor,Visual,74.0,PWF,LINE3-M02
DEF-01497,L06961,Power Defect,2026-06-20,VFD Unit,Minor,Automated,195.05,PWF,LINE2-M02
DEF-01498,H06979,Power Defect,2026-06-20,Electrical Panel,Major,Visual,722.19,PWF,LINE2-M02
DEF-01499,M06980,Power Defect,2026-06-20,Drive Motor,Major,Ultrasonic,363.15,PWF,LINE1-M02
DEF-01500,M06981,Tool Damage,2026-06-20,Tool Holder,Major,Visual,472.11,TWF,LINE3-M02
DEF-01501,M06983,Tool Damage,2026-06-20,Tool Holder,Minor,X-Ray,121.72,TWF,LINE2-M02
DEF-01502,L06984,Tool Damage,2026-06-20,Cutting Edge,Major,Manual,687.19,TWF,LINE3-M02
DEF-01503,M06985,Tool Damage,2026-06-20,Cutting Edge,Minor,Ultrasonic,142.06,TWF,LINE2-M02
DEF-01504,M06986,Tool Damage,2026-06-20,Tool Holder,Major,Manual,715.66,TWF,LINE3-M01
DEF-01505,L06987,Tool Damage,2026-06-20,Tool Holder,Minor,X-Ray,99.56,TWF,LINE1-M01
DEF-01506,L06988,Tool Damage,2026-06-20,Tool Holder,Minor,X-Ray,71.93,TWF,LINE1-M02
DEF-01507,H06992,Power Defect,2026-06-20,Drive Motor,Major,X-Ray,773.43,PWF,LINE3-M01
DEF-01508,M06995,Power Defect,2026-06-20,Power Supply,Major,Manual,509.48,PWF,LINE2-M01
DEF-01509,H07002,Power Defect,2026-06-20,Electrical Panel,Critical,X-Ray,1870.37,PWF,LINE1-M01
DEF-01510,L07009,Power Defect,2026-06-20,Power Supply,Critical,Visual,1166.36,PWF,LINE1-M01
DEF-01511,L07010,Power Defect,2026-06-20,Electrical Panel,Critical,Ultrasonic,1405.31,PWF,LINE3-M01
DEF-01512,L07020,Power Defect,2026-06-20,Electrical Panel,Minor,Visual,243.05,PWF,LINE3-M02
DEF-01513,L07023,Thermal Defect,2026-06-20,Cooling System,Critical,X-Ray,2456.42,HDF,LINE1-M01
DEF-01514,L07024,Thermal Defect,2026-06-20,Cooling System,Critical,Automated,1009.76,HDF,LINE1-M01
DEF-01515,L07025,Power Defect,2026-06-20,Power Supply,Major,Ultrasonic,681.6,PWF,LINE2-M02
DEF-01516,L07028,Power Defect,2026-06-20,Power Supply,Major,Manual,400.38,PWF,LINE3-M02
DEF-01517,L07043,Power Defect,2026-06-20,VFD Unit,Major,Manual,297.58,PWF,LINE2-M01
DEF-01518,H07050,Thermal Defect,2026-06-20,Cooling System,Critical,Ultrasonic,1342.34,HDF,LINE2-M02
DEF-01519,M07054,Power Defect,2026-06-20,Electrical Panel,Major,Visual,275.83,PWF,LINE3-M01
DEF-01520,M07063,Tool Damage,2026-06-20,Spindle Interface,Minor,X-Ray,249.12,TWF,LINE1-M01
DEF-01521,L07064,Tool Damage,2026-06-20,Spindle Interface,Minor,Visual,205.08,TWF,LINE2-M02
DEF-01522,M07065,Tool Damage,2026-06-20,Tool Tip,Major,X-Ray,371.41,TWF,LINE1-M01
DEF-01523,M07066,Tool Damage,2026-06-20,Tool Tip,Major,Visual,730.5,TWF,LINE2-M02
DEF-01524,L07067,Tool Damage,2026-06-20,Cutting Edge,Critical,Ultrasonic,2031.51,TWF,LINE3-M01
DEF-01525,H07068,Tool Damage,2026-06-20,Tool Tip,Critical,Ultrasonic,830.3,TWF,LINE3-M01
DEF-01526,L07078,Power Defect,2026-06-20,Power Supply,Critical,Manual,1977.91,PWF,LINE1-M01
DEF-01527,H07081,Thermal Defect,2026-06-20,Heat Exchanger,Minor,X-Ray,53.47,HDF,LINE3-M02
DEF-01528,M07096,Thermal Defect,2026-06-21,Cooling System,Major,Visual,572.2,HDF,LINE1-M02
DEF-01529,L07097,Power Defect,2026-06-21,Drive Motor,Critical,X-Ray,2169.23,PWF,LINE2-M01
DEF-01530,M07099,Thermal Defect,2026-06-21,Bearing Assembly,Minor,Automated,178.86,HDF,LINE3-M01
DEF-01531,H07100,Power Defect,2026-06-21,Electrical Panel,Critical,X-Ray,1568.25,PWF,LINE1-M02
DEF-01532,L07103,Power Defect,2026-06-21,Electrical Panel,Major,Manual,567.25,PWF,LINE3-M02
DEF-01533,M07104,Thermal Defect,2026-06-21,Cooling System,Critical,Ultrasonic,1457.67,HDF,LINE1-M01
DEF-01534,M07109,Power Defect,2026-06-21,Electrical Panel,Critical,Manual,1921.89,PWF,LINE2-M02
DEF-01535,M07123,Power Defect,2026-06-21,VFD Unit,Major,Ultrasonic,716.49,PWF,LINE2-M01
DEF-01536,L07126,Power Defect,2026-06-21,Drive Motor,Major,X-Ray,552.35,PWF,LINE1-M01
DEF-01537,M07128,Power Defect,2026-06-21,Electrical Panel,Minor,Visual,96.6,PWF,LINE1-M01
DEF-01538,H07129,Thermal Defect,2026-06-21,Motor Housing,Minor,Manual,217.56,HDF,LINE3-M02
DEF-01539,L07132,Power Defect,2026-06-21,Power Supply,Critical,Ultrasonic,1071.45,PWF,LINE2-M01
DEF-01540,M07141,Tool Damage,2026-06-21,Cutting Edge,Major,X-Ray,658.78,TWF,LINE3-M01
DEF-01541,H07142,Tool Damage,2026-06-21,Tool Tip,Major,Automated,759.4,TWF,LINE3-M01
DEF-01542,M07143,Tool Damage,2026-06-21,Spindle Interface,Major,X-Ray,536.34,TWF,LINE1-M02
DEF-01543,H07144,Tool Damage,2026-06-21,Tool Holder,Critical,Automated,1706.4,TWF,LINE1-M02
DEF-01544,L07145,Tool Damage,2026-06-21,Cutting Edge,Minor,Visual,181.89,TWF,LINE1-M02
DEF-01545,L07147,Tool Damage,2026-06-21,Tool Tip,Major,Manual,378.54,TWF,LINE3-M02
DEF-01546,L07152,Thermal Defect,2026-06-21,Heat Exchanger,Major,Visual,346.39,HDF,LINE3-M01
DEF-01547,L07155,Power Defect,2026-06-21,Drive Motor,Critical,Automated,1089.25,PWF,LINE2-M02
DEF-01548,M07158,Power Defect,2026-06-21,Drive Motor,Major,Ultrasonic,642.28,PWF,LINE3-M01
DEF-01549,M07171,Thermal Defect,2026-06-21,Bearing Assembly,Major,Visual,530.26,HDF,LINE2-M02
DEF-01550,M07175,Thermal Defect,2026-06-21,Heat Exchanger,Critical,Manual,2001.01,HDF,LINE1-M02
DEF-01551,L07188,Thermal Defect,2026-06-21,Heat Exchanger,Major,Ultrasonic,640.59,HDF,LINE3-M02
DEF-01552,L07189,Power Defect,2026-06-21,Power Supply,Critical,Manual,1758.28,PWF,LINE3-M01
DEF-01553,L07197,Power Defect,2026-06-21,Electrical Panel,Major,Manual,366.94,PWF,LINE2-M02
DEF-01554,L07209,Power Defect,2026-06-21,Electrical Panel,Minor,Automated,137.05,PWF,LINE3-M01
DEF-01555,L07210,Power Defect,2026-06-21,Power Supply,Major,Ultrasonic,339.7,PWF,LINE1-M02
DEF-01556,L07220,Power Defect,2026-06-21,VFD Unit,Major,X-Ray,492.49,PWF,LINE3-M01
DEF-01557,H07223,Tool Damage,2026-06-21,Spindle Interface,Critical,Ultrasonic,2360.43,TWF,LINE2-M01
DEF-01558,H07224,Tool Damage,2026-06-21,Tool Holder,Major,X-Ray,669.76,TWF,LINE3-M02
DEF-01559,H07226,Tool Damage,2026-06-21,Cutting Edge,Major,Manual,678.05,TWF,LINE3-M02
DEF-01560,H07227,Tool Damage,2026-06-21,Tool Tip,Major,X-Ray,635.08,TWF,LINE1-M01
DEF-01561,L07228,Tool Damage,2026-06-21,Cutting Edge,Critical,Ultrasonic,1035.07,TWF,LINE2-M02
DEF-01562,L07231,Power Defect,2026-06-21,Power Supply,Critical,Automated,1061.06,PWF,LINE1-M02
DEF-01563,M07233,Thermal Defect,2026-06-21,Heat Exchanger,Major,Ultrasonic,544.14,HDF,LINE1-M01
DEF-01564,L07261,Power Defect,2026-06-21,Drive Motor,Critical,Manual,2046.47,PWF,LINE3-M02
DEF-01565,L07266,Power Defect,2026-06-21,VFD Unit,Major,Manual,401.1,PWF,LINE1-M01
DEF-01566,H07269,Power Defect,2026-06-21,Electrical Panel,Major,Automated,333.79,PWF,LINE1-M01
DEF-01567,M07277,Power Defect,2026-06-21,VFD Unit,Major,Manual,250.78,PWF,LINE2-M02
DEF-01568,M07288,Power Defect,2026-06-21,VFD Unit,Critical,Manual,2202.79,PWF,LINE3-M02
DEF-01569,M07307,Tool Damage,2026-06-21,Tool Holder,Major,Automated,554.5,TWF,LINE3-M01
DEF-01570,L07308,Tool Damage,2026-06-21,Spindle Interface,Critical,Manual,1433.17,TWF,LINE1-M02
DEF-01571,M07309,Structural Stress,2026-06-21,Gearbox,Major,Ultrasonic,312.03,OSF,LINE1-M02
DEF-01572,M07310,Tool Damage,2026-06-21,Tool Tip,Critical,Visual,978.75,TWF,LINE1-M02
DEF-01573,L07311,Tool Damage,2026-06-21,Cutting Edge,Major,Visual,460.48,TWF,LINE3-M02
DEF-01574,L07313,Tool Damage,2026-06-21,Tool Holder,Major,Manual,360.62,TWF,LINE1-M02
DEF-01575,H07314,Tool Damage,2026-06-21,Spindle Interface,Minor,Automated,237.14,TWF,LINE2-M02
DEF-01576,L07323,Power Defect,2026-06-21,Electrical Panel,Critical,Automated,1417.67,PWF,LINE1-M01
DEF-01577,H07340,Power Defect,2026-06-21,Electrical Panel,Minor,Manual,204.97,PWF,LINE3-M01
DEF-01578,H07349,Power Defect,2026-06-21,Power Supply,Critical,Manual,1302.94,PWF,LINE2-M02
DEF-01579,H07361,Power Defect,2026-06-21,VFD Unit,Minor,Visual,93.33,PWF,LINE1-M02
DEF-01580,M07364,Power Defect,2026-06-21,Electrical Panel,Critical,Visual,2438.6,PWF,LINE1-M02
DEF-01581,M07372,Power Defect,2026-06-21,Drive Motor,Major,Ultrasonic,475.67,PWF,LINE2-M01
DEF-01582,L07374,Power Defect,2026-06-21,Electrical Panel,Critical,Manual,2236.38,PWF,LINE2-M01
DEF-01583,H07376,Power Defect,2026-06-21,Electrical Panel,Minor,Visual,60.36,PWF,LINE3-M02
DEF-01584,M07379,Power Defect,2026-06-21,VFD Unit,Minor,Ultrasonic,187.05,PWF,LINE2-M01
DEF-01585,H07382,Tool Damage,2026-06-21,Cutting Edge,Minor,Ultrasonic,225.31,TWF,LINE3-M02
DEF-01586,L07385,Tool Damage,2026-06-21,Spindle Interface,Major,Manual,322.74,TWF,LINE3-M01
DEF-01587,H07389,Tool Damage,2026-06-21,Tool Holder,Major,Manual,457.85,TWF,LINE3-M01
DEF-01588,L07390,Tool Damage,2026-06-21,Tool Tip,Minor,Automated,62.2,TWF,LINE3-M01
DEF-01589,L07391,Tool Damage,2026-06-21,Tool Holder,Major,X-Ray,466.51,TWF,LINE3-M02
DEF-01590,M07405,Power Defect,2026-06-21,VFD Unit,Minor,Manual,235.62,PWF,LINE2-M02
DEF-01591,L07429,Power Defect,2026-06-21,VFD Unit,Major,X-Ray,799.82,PWF,LINE1-M01
DEF-01592,H07431,Thermal Defect,2026-06-21,Cooling System,Critical,X-Ray,1275.95,HDF,LINE3-M01
DEF-01593,L07452,Power Defect,2026-06-21,Drive Motor,Minor,Visual,217.58,PWF,LINE2-M02
DEF-01594,L07458,Power Defect,2026-06-22,Drive Motor,Critical,Manual,2096.33,PWF,LINE1-M02
DEF-01595,M07466,Tool Damage,2026-06-22,Tool Holder,Critical,Ultrasonic,1187.92,TWF,LINE2-M01
DEF-01596,M07468,Tool Damage,2026-06-22,Tool Tip,Minor,Automated,239.22,TWF,LINE3-M01
DEF-01597,M07469,Tool Damage,2026-06-22,Tool Holder,Minor,Ultrasonic,159.05,TWF,LINE2-M01
DEF-01598,M07470,Tool Damage,2026-06-22,Cutting Edge,Major,Automated,549.88,TWF,LINE3-M01
DEF-01599,L07471,Tool Damage,2026-06-22,Spindle Interface,Minor,X-Ray,96.41,TWF,LINE2-M02
DEF-01600,H07472,Tool Damage,2026-06-22,Spindle Interface,Major,Visual,329.29,TWF,LINE1-M01
DEF-01601,L07473,Tool Damage,2026-06-22,Spindle Interface,Major,Ultrasonic,464.77,TWF,LINE1-M02
DEF-01602,M07476,Power Defect,2026-06-22,Electrical Panel,Major,X-Ray,393.71,PWF,LINE3-M01
DEF-01603,H07486,Power Defect,2026-06-22,Power Supply,Major,Visual,717.72,PWF,LINE2-M01
DEF-01604,L07491,Power Defect,2026-06-22,Electrical Panel,Major,Automated,399.01,PWF,LINE2-M02
DEF-01605,H07494,Power Defect,2026-06-22,Drive Motor,Major,Visual,521.04,PWF,LINE1-M02
DEF-01606,M07495,Power Defect,2026-06-22,Electrical Panel,Major,Automated,594.02,PWF,LINE3-M02
DEF-01607,L07514,Power Defect,2026-06-22,VFD Unit,Major,Visual,465.91,PWF,LINE3-M02
DEF-01608,M07516,Power Defect,2026-06-22,Power Supply,Critical,Manual,1477.21,PWF,LINE2-M02
DEF-01609,L07522,Power Defect,2026-06-22,VFD Unit,Critical,Visual,1389.29,PWF,LINE2-M01
DEF-01610,L07551,Tool Damage,2026-06-22,Tool Tip,Major,Visual,264.44,TWF,LINE2-M01
DEF-01611,M07552,Tool Damage,2026-06-22,Spindle Interface,Critical,X-Ray,1669.35,TWF,LINE3-M01
DEF-01612,L07554,Tool Damage,2026-06-22,Tool Tip,Major,Automated,354.76,TWF,LINE3-M02
DEF-01613,L07557,Tool Damage,2026-06-22,Spindle Interface,Major,Manual,745.85,TWF,LINE3-M01
DEF-01614,M07558,Tool Damage,2026-06-22,Tool Tip,Minor,Manual,240.97,TWF,LINE2-M01
DEF-01615,L07559,Tool Damage,2026-06-22,Tool Holder,Critical,X-Ray,1433.94,TWF,LINE2-M02
DEF-01616,L07560,Structural Stress,2026-06-22,Shaft,Critical,Manual,1227.56,OSF,LINE3-M02
DEF-01617,H07561,Tool Damage,2026-06-22,Spindle Interface,Major,Manual,337.84,TWF,LINE3-M02
DEF-01618,M07586,Power Defect,2026-06-22,Power Supply,Major,Ultrasonic,488.46,PWF,LINE2-M01
DEF-01619,L07589,Power Defect,2026-06-22,VFD Unit,Critical,X-Ray,1145.69,PWF,LINE3-M01
DEF-01620,M07603,Power Defect,2026-06-22,Drive Motor,Critical,Visual,1000.1,PWF,LINE3-M02
DEF-01621,L07611,Power Defect,2026-06-22,Drive Motor,Critical,Ultrasonic,1163.2,PWF,LINE3-M02
DEF-01622,L07619,Power Defect,2026-06-22,Drive Motor,Critical,Ultrasonic,2038.97,PWF,LINE2-M01
DEF-01623,M07621,Power Defect,2026-06-22,Drive Motor,Major,X-Ray,314.07,PWF,LINE2-M01
DEF-01624,L07632,Power Defect,2026-06-22,Power Supply,Critical,X-Ray,2359.57,PWF,LINE3-M01
DEF-01625,H07637,Tool Damage,2026-06-22,Tool Tip,Major,Manual,438.89,TWF,LINE2-M02
DEF-01626,L07638,Tool Damage,2026-06-22,Tool Holder,Major,Automated,406.06,TWF,LINE2-M02
DEF-01627,M07639,Tool Damage,2026-06-22,Tool Tip,Major,Automated,577.47,TWF,LINE3-M01
DEF-01628,L07641,Tool Damage,2026-06-22,Tool Holder,Major,Visual,318.24,TWF,LINE1-M01
DEF-01629,M07643,Tool Damage,2026-06-22,Spindle Interface,Critical,Ultrasonic,1644.44,TWF,LINE2-M02
DEF-01630,L07644,Tool Damage,2026-06-22,Cutting Edge,Minor,X-Ray,248.84,TWF,LINE1-M02
DEF-01631,M07646,Tool Damage,2026-06-22,Spindle Interface,Major,Automated,378.06,TWF,LINE1-M01
DEF-01632,L07647,Random/Unknown,2026-06-22,Sensor Array,Major,Ultrasonic,516.23,RNF,LINE3-M02
DEF-01633,L07656,Power Defect,2026-06-22,Drive Motor,Major,Ultrasonic,469.61,PWF,LINE2-M01
DEF-01634,L07662,Power Defect,2026-06-22,VFD Unit,Major,Manual,508.54,PWF,LINE1-M01
DEF-01635,L07665,Power Defect,2026-06-22,VFD Unit,Critical,Automated,1832.67,PWF,LINE2-M02
DEF-01636,L07679,Thermal Defect,2026-06-22,Cooling System,Major,Automated,605.09,HDF,LINE3-M02
DEF-01637,L07686,Power Defect,2026-06-22,Power Supply,Critical,Automated,851.2,PWF,LINE2-M01
DEF-01638,H07705,Power Defect,2026-06-22,VFD Unit,Major,Manual,762.84,PWF,LINE2-M02
DEF-01639,H07707,Power Defect,2026-06-22,Drive Motor,Major,Ultrasonic,648.52,PWF,LINE3-M01
DEF-01640,L07712,Power Defect,2026-06-22,Electrical Panel,Critical,Visual,1180.54,PWF,LINE3-M01
DEF-01641,L07714,Tool Damage,2026-06-22,Cutting Edge,Critical,X-Ray,2460.57,TWF,LINE3-M02
DEF-01642,H07717,Tool Damage,2026-06-22,Tool Tip,Critical,X-Ray,930.15,TWF,LINE2-M02
DEF-01643,H07718,Tool Damage,2026-06-22,Tool Holder,Major,Automated,727.12,TWF,LINE1-M02
DEF-01644,L07720,Tool Damage,2026-06-22,Cutting Edge,Major,Ultrasonic,620.68,TWF,LINE3-M02
DEF-01645,L07721,Tool Damage,2026-06-22,Cutting Edge,Major,X-Ray,520.23,TWF,LINE1-M01
DEF-01646,L07722,Tool Damage,2026-06-22,Cutting Edge,Major,Automated,579.67,TWF,LINE1-M02
DEF-01647,L07723,Tool Damage,2026-06-22,Tool Holder,Major,X-Ray,719.43,TWF,LINE3-M01
DEF-01648,L07727,Power Defect,2026-06-22,VFD Unit,Critical,Ultrasonic,1821.02,PWF,LINE1-M01
DEF-01649,L07736,Power Defect,2026-06-22,VFD Unit,Critical,Manual,1977.23,PWF,LINE2-M02
DEF-01650,L07746,Power Defect,2026-06-22,Power Supply,Major,X-Ray,489.67,PWF,LINE3-M02
DEF-01651,L07747,Power Defect,2026-06-22,VFD Unit,Critical,Ultrasonic,1380.76,PWF,LINE3-M02
DEF-01652,L07756,Power Defect,2026-06-22,VFD Unit,Critical,Automated,1211.06,PWF,LINE1-M01
DEF-01653,M07761,Power Defect,2026-06-22,Power Supply,Critical,Visual,2409.19,PWF,LINE2-M01
DEF-01654,H07767,Power Defect,2026-06-22,VFD Unit,Major,Ultrasonic,494.26,PWF,LINE1-M02
DEF-01655,M07769,Power Defect,2026-06-22,Power Supply,Major,X-Ray,737.26,PWF,LINE2-M01
DEF-01656,L07774,Power Defect,2026-06-22,Power Supply,Critical,X-Ray,1973.15,PWF,LINE3-M02
DEF-01657,H07784,Power Defect,2026-06-22,Drive Motor,Critical,X-Ray,1935.7,PWF,LINE2-M01
DEF-01658,L07791,Power Defect,2026-06-22,Drive Motor,Critical,X-Ray,1889.15,PWF,LINE1-M01
DEF-01659,L07792,Structural Stress,2026-06-22,Frame Mount,Major,Automated,427.01,OSF,LINE2-M01
DEF-01660,M07794,Tool Damage,2026-06-22,Spindle Interface,Critical,Visual,2040.63,TWF,LINE3-M02
DEF-01661,L07798,Tool Damage,2026-06-22,Cutting Edge,Major,Ultrasonic,650.07,TWF,LINE2-M02
DEF-01662,H07799,Tool Damage,2026-06-22,Tool Holder,Critical,Automated,2254.19,TWF,LINE1-M01
DEF-01663,L07800,Tool Damage,2026-06-22,Tool Holder,Major,Manual,551.66,TWF,LINE1-M02
DEF-01664,M07801,Tool Damage,2026-06-22,Tool Holder,Critical,Manual,1345.16,TWF,LINE1-M02
DEF-01665,M07802,Tool Damage,2026-06-22,Spindle Interface,Critical,Ultrasonic,1140.17,TWF,LINE3-M01
DEF-01666,M07812,Thermal Defect,2026-06-22,Bearing Assembly,Critical,Ultrasonic,845.84,HDF,LINE2-M01
DEF-01667,H07813,Power Defect,2026-06-22,Electrical Panel,Critical,Automated,1599.32,PWF,LINE3-M01
DEF-01668,L07819,Power Defect,2026-06-22,VFD Unit,Critical,Manual,1375.78,PWF,LINE3-M01
DEF-01669,L07828,Thermal Defect,2026-06-23,Cooling System,Critical,Automated,2319.58,HDF,LINE2-M01
DEF-01670,L07844,Power Defect,2026-06-23,Drive Motor,Major,Ultrasonic,371.29,PWF,LINE2-M01
DEF-01671,H07858,Power Defect,2026-06-23,Electrical Panel,Major,Ultrasonic,518.07,PWF,LINE2-M02
DEF-01672,H07863,Power Defect,2026-06-23,Electrical Panel,Major,Manual,613.16,PWF,LINE3-M01
DEF-01673,L07864,Power Defect,2026-06-23,VFD Unit,Major,Ultrasonic,551.89,PWF,LINE3-M01
DEF-01674,M07865,Thermal Defect,2026-06-23,Bearing Assembly,Minor,X-Ray,175.06,HDF,LINE2-M01
DEF-01675,L07868,Tool Damage,2026-06-23,Tool Tip,Major,Ultrasonic,263.42,TWF,LINE1-M02
DEF-01676,L07873,Structural Stress,2026-06-23,Shaft,Major,Ultrasonic,362.24,OSF,LINE3-M02
DEF-01677,L07874,Tool Damage,2026-06-23,Tool Holder,Major,X-Ray,452.11,TWF,LINE2-M02
DEF-01678,L07875,Tool Damage,2026-06-23,Cutting Edge,Major,Automated,698.95,TWF,LINE2-M01
DEF-01679,L07876,Tool Damage,2026-06-23,Tool Tip,Critical,Manual,801.59,TWF,LINE1-M01
DEF-01680,L07877,Tool Damage,2026-06-23,Cutting Edge,Critical,Automated,873.66,TWF,LINE2-M02
DEF-01681,L07878,Tool Damage,2026-06-23,Tool Tip,Major,Visual,357.88,TWF,LINE1-M02
DEF-01682,M07879,Tool Damage,2026-06-23,Tool Holder,Major,Ultrasonic,620.92,TWF,LINE1-M01
DEF-01683,L07880,Tool Damage,2026-06-23,Spindle Interface,Major,Visual,682.49,TWF,LINE1-M01
DEF-01684,M07881,Tool Damage,2026-06-23,Cutting Edge,Major,Manual,463.98,TWF,LINE2-M01
DEF-01685,L07882,Tool Damage,2026-06-23,Spindle Interface,Major,Automated,478.43,TWF,LINE3-M01
DEF-01686,H07883,Tool Damage,2026-06-23,Tool Tip,Critical,Automated,940.64,TWF,LINE3-M01
DEF-01687,L07884,Tool Damage,2026-06-23,Tool Tip,Major,Ultrasonic,531.9,TWF,LINE3-M01
DEF-01688,L07885,Thermal Defect,2026-06-23,Bearing Assembly,Minor,Ultrasonic,197.78,HDF,LINE2-M02
DEF-01689,L07894,Power Defect,2026-06-23,VFD Unit,Critical,Visual,1983.24,PWF,LINE1-M01
DEF-01690,L07895,Thermal Defect,2026-06-23,Bearing Assembly,Critical,Automated,1040.92,HDF,LINE3-M02
DEF-01691,H07906,Power Defect,2026-06-23,Power Supply,Major,Automated,641.31,PWF,LINE3-M02
DEF-01692,H07907,Thermal Defect,2026-06-23,Motor Housing,Critical,Manual,2379.19,HDF,LINE3-M01
DEF-01693,L07934,Power Defect,2026-06-23,Drive Motor,Major,Manual,534.17,PWF,LINE2-M01
DEF-01694,M07935,Power Defect,2026-06-23,Electrical Panel,Critical,Ultrasonic,1202.04,PWF,LINE3-M02
DEF-01695,L07945,Power Defect,2026-06-23,VFD Unit,Minor,Visual,225.46,PWF,LINE1-M02
DEF-01696,M07946,Power Defect,2026-06-23,VFD Unit,Critical,Visual,2425.57,PWF,LINE2-M01
DEF-01697,L07948,Power Defect,2026-06-23,Power Supply,Minor,Automated,103.96,PWF,LINE1-M01
DEF-01698,L07959,Structural Stress,2026-06-23,Frame Mount,Minor,Ultrasonic,187.02,OSF,LINE3-M02
DEF-01699,L07965,Power Defect,2026-06-23,VFD Unit,Critical,Manual,1760.32,PWF,LINE1-M02
DEF-01700,L07966,Tool Damage,2026-06-23,Tool Tip,Minor,Visual,102.81,TWF,LINE1-M02
DEF-01701,L07968,Tool Damage,2026-06-23,Tool Tip,Major,Manual,377.91,TWF,LINE3-M02
DEF-01702,L07969,Thermal Defect,2026-06-23,Cooling System,Critical,Ultrasonic,1070.73,HDF,LINE3-M02
DEF-01703,L07970,Tool Damage,2026-06-23,Spindle Interface,Critical,Visual,2423.97,TWF,LINE1-M01
DEF-01704,M07971,Tool Damage,2026-06-23,Cutting Edge,Critical,Manual,1663.1,TWF,LINE2-M02
DEF-01705,L07972,Tool Damage,2026-06-23,Tool Holder,Critical,Ultrasonic,1303.26,TWF,LINE1-M01
DEF-01706,M07974,Power Defect,2026-06-23,VFD Unit,Minor,Automated,51.61,PWF,LINE2-M01
